"date","home_team","away_team","home_goals_scored","home_penalties","home_own_goals","away_goals_scored","away_penalties","away_own_goals","goal_diff_real","total_goals_real","penalty_ratio_home","penalty_ratio_away"
1999-03-31,"SAN MARINO","SPAIN",0,0,0,6,0,0,-6,6,0,0
1999-06-05,"ESTONIA","CZECH REPUBLIC",0,0,0,2,0,0,-2,2,0,0
1999-06-09,"ALBANIA","SLOVENIA",0,0,0,1,1,0,-1,1,0,1
1999-06-09,"ANDORRA","FRANCE",0,0,0,1,1,0,-1,1,0,1
1999-06-09,"HUNGARY","SLOVAKIA",0,0,0,1,0,0,-1,1,0,0
1999-06-09,"WALES","DENMARK",0,0,0,2,1,0,-2,2,0,0.5
1999-06-30,"CHILE","MEXICO",0,0,0,1,0,0,-1,1,0,0
1999-07-01,"URUGUAY","COLOMBIA",0,0,0,1,0,0,-1,1,0,0
1999-07-04,"ARGENTINA","COLOMBIA",0,0,0,3,1,0,-3,3,0,0.333333333333333
1999-07-07,"URUGUAY","ARGENTINA",0,0,0,2,0,0,-2,2,0,0
1999-07-14,"MEXICO","BRAZIL",0,0,0,2,0,0,-2,2,0,0
1999-07-30,"NEW ZEALAND","BRAZIL",0,0,0,2,0,0,-2,2,0,0
1999-09-04,"FAROE ISLANDS","ESTONIA",0,0,0,2,0,0,-2,2,0,0
1999-09-04,"LITHUANIA","CZECH REPUBLIC",0,0,0,4,0,0,-4,4,0,0
1999-09-04,"NORTHERN IRELAND","TURKEY",0,0,0,3,0,0,-3,3,0,0
1999-09-08,"FAROE ISLANDS","LITHUANIA",0,0,0,1,0,0,-1,1,0,0
1999-09-08,"ICELAND","UKRAINE",0,0,0,1,1,0,-1,1,0,1
1999-09-08,"LUXEMBOURG","SWEDEN",0,0,0,1,0,0,-1,1,0,0
1999-10-09,"ANDORRA","ARMENIA",0,0,0,3,0,0,-3,3,0,0
1999-10-09,"AZERBAIJAN","SLOVAKIA",0,0,0,1,0,0,-1,1,0,0
1999-10-09,"LIECHTENSTEIN","ROMANIA",0,0,0,3,0,0,-3,3,0,0
1999-10-09,"SLOVENIA","GREECE",0,0,0,3,0,0,-3,3,0,0
1999-10-09,"WALES","SWITZERLAND",0,0,0,2,0,0,-2,2,0,0
1999-11-13,"ISRAEL","DENMARK",0,0,0,5,0,0,-5,5,0,0
1999-11-13,"SCOTLAND","ENGLAND",0,0,0,2,0,0,-2,2,0,0
1999-11-17,"ENGLAND","SCOTLAND",0,0,0,1,0,0,-1,1,0,0
2000-01-31,"CAMEROON","TOGO",0,0,0,1,0,0,-1,1,0,0
2000-01-31,"GHANA","IVORY COAST",0,0,0,2,0,0,-2,2,0,0
2000-02-06,"GHANA","SOUTH AFRICA",0,0,0,1,0,0,-1,1,0,0
2000-02-07,"EGYPT","TUNISIA",0,0,0,1,1,0,-1,1,0,1
2000-02-14,"JAMAICA","HONDURAS",0,0,0,2,1,0,-2,2,0,0.5
2000-02-24,"TRINIDAD AND TOBAGO","CANADA",0,0,0,1,0,0,-1,1,0,0
2000-03-19,"NICARAGUA","PANAMA",0,0,0,2,0,0,-2,2,0,0
2000-04-02,"GUATEMALA","EL SALVADOR",0,0,0,1,0,0,-1,1,0,0
2000-04-08,"BOTSWANA","ZAMBIA",0,0,0,1,0,0,-1,1,0,0
2000-04-08,"CENTRAL AFRICAN REPUBLIC","ZIMBABWE",0,0,0,1,0,0,-1,1,0,0
2000-04-08,"TANZANIA","GHANA",0,0,0,1,0,0,-1,1,0,0
2000-04-09,"CHAD","LIBERIA",0,0,0,1,0,0,-1,1,0,0
2000-04-09,"ESWATINI","ANGOLA",0,0,0,1,0,0,-1,1,0,0
2000-04-09,"GAMBIA","MOROCCO",0,0,0,1,0,0,-1,1,0,0
2000-04-09,"LESOTHO","SOUTH AFRICA",0,0,0,2,0,0,-2,2,0,0
2000-04-16,"BAHAMAS","HAITI",0,0,0,4,0,0,-4,4,0,0
2000-04-16,"DOMINICAN REPUBLIC","TRINIDAD AND TOBAGO",0,0,0,1,0,0,-1,1,0,0
2000-04-16,"NICARAGUA","HONDURAS",0,0,0,1,0,0,-1,1,0,0
2000-04-26,"VENEZUELA","ARGENTINA",0,0,0,4,0,0,-4,4,0,0
2000-06-04,"CUBA","CANADA",0,0,0,1,0,0,-1,1,0,0
2000-06-04,"PERU","BRAZIL",0,0,0,1,0,0,-1,1,0,0
2000-06-11,"ANTIGUA AND BARBUDA","GUATEMALA",0,0,0,1,0,0,-1,1,0,0
2000-06-13,"SPAIN","NORWAY",0,0,0,1,0,0,-1,1,0,0
2000-06-14,"BELGIUM","ITALY",0,0,0,2,0,0,-2,2,0,0
2000-06-17,"ROMANIA","PORTUGAL",0,0,0,1,0,0,-1,1,0,0
2000-06-18,"LIBYA","CAMEROON",0,0,0,3,0,0,-3,3,0,0
2000-06-18,"NORWAY","SERBIA",0,0,0,1,0,0,-1,1,0,0
2000-06-19,"BELGIUM","TURKEY",0,0,0,2,0,0,-2,2,0,0
2000-06-19,"TAHITI","NEW ZEALAND",0,0,0,2,0,0,-2,2,0,0
2000-06-21,"DENMARK","CZECH REPUBLIC",0,0,0,2,0,0,-2,2,0,0
2000-06-23,"SOLOMON ISLANDS","AUSTRALIA",0,0,0,6,1,1,-6,6,0,0.166666666666667
2000-06-24,"TURKEY","PORTUGAL",0,0,0,2,0,0,-2,2,0,0
2000-07-09,"ZIMBABWE","SOUTH AFRICA",0,0,0,2,0,0,-2,2,0,0
2000-07-16,"CANADA","TRINIDAD AND TOBAGO",0,0,0,2,0,0,-2,2,0,0
2000-07-16,"PANAMA","MEXICO",0,0,0,1,0,0,-1,1,0,0
2000-07-16,"SAINT VINCENT AND THE GRENADINES","JAMAICA",0,0,0,1,0,0,-1,1,0,0
2000-07-19,"PERU","COLOMBIA",0,0,0,1,0,0,-1,1,0,0
2000-07-25,"VENEZUELA","CHILE",0,0,0,2,0,0,-2,2,0,0
2000-09-02,"AZERBAIJAN","SWEDEN",0,0,0,1,0,0,-1,1,0,0
2000-09-02,"BULGARIA","CZECH REPUBLIC",0,0,0,1,1,0,-1,1,0,1
2000-09-02,"CHILE","COLOMBIA",0,0,0,1,0,0,-1,1,0,0
2000-09-02,"SWITZERLAND","RUSSIA",0,0,0,1,0,0,-1,1,0,0
2000-09-03,"LATVIA","SCOTLAND",0,0,0,1,0,0,-1,1,0,0
2000-09-03,"LUXEMBOURG","SERBIA",0,0,0,2,0,0,-2,2,0,0
2000-10-07,"COLOMBIA","PARAGUAY",0,0,0,2,0,0,-2,2,0,0
2000-10-07,"CYPRUS","NETHERLANDS",0,0,0,4,0,0,-4,4,0,0
2000-10-07,"ENGLAND","GERMANY",0,0,0,1,0,0,-1,1,0,0
2000-10-07,"LATVIA","BELGIUM",0,0,0,4,0,0,-4,4,0,0
2000-10-07,"LIECHTENSTEIN","AUSTRIA",0,0,0,1,0,0,-1,1,0,0
2000-10-07,"LITHUANIA","GEORGIA",0,0,0,4,0,0,-4,4,0,0
2000-10-07,"MOLDOVA","SLOVAKIA",0,0,0,1,0,0,-1,1,0,0
2000-10-07,"SAN MARINO","SCOTLAND",0,0,0,2,0,0,-2,2,0,0
2000-10-08,"VENEZUELA","BRAZIL",0,0,0,6,1,0,-6,6,0,0.166666666666667
2000-10-11,"AZERBAIJAN","TURKEY",0,0,0,1,0,0,-1,1,0,0
2000-10-11,"NETHERLANDS","PORTUGAL",0,0,0,2,0,0,-2,2,0,0
2000-10-11,"NORWAY","UKRAINE",0,0,0,1,0,0,-1,1,0,0
2000-10-12,"LEBANON","IRAN",0,0,0,4,0,0,-4,4,0,0
2000-10-16,"SOUTH KOREA","KUWAIT",0,0,0,1,0,0,-1,1,0,0
2000-10-29,"CHINA PR","SOUTH KOREA",0,0,0,1,0,0,-1,1,0,0
2000-11-14,"SAINT VINCENT AND THE GRENADINES","HONDURAS",0,0,0,7,0,0,-7,7,0,0
2000-11-15,"BARBADOS","UNITED STATES",0,0,0,4,0,0,-4,4,0,0
2000-11-15,"CHILE","ARGENTINA",0,0,0,2,0,0,-2,2,0,0
2000-11-15,"SAN MARINO","LATVIA",0,0,0,1,0,0,-1,1,0,0
2001-01-28,"TOGO","CAMEROON",0,0,0,2,0,0,-2,2,0,0
2001-02-03,"SINGAPORE","KYRGYZSTAN",0,0,0,1,0,0,-1,1,0,0
2001-02-09,"KYRGYZSTAN","KUWAIT",0,0,0,3,0,0,-3,3,0,0
2001-02-10,"MONGOLIA","VIETNAM",0,0,0,1,1,0,-1,1,0,1
2001-02-12,"MONGOLIA","BANGLADESH",0,0,0,3,0,0,-3,3,0,0
2001-02-15,"BANGLADESH","VIETNAM",0,0,0,4,1,0,-4,4,0,0.25
2001-02-27,"KUWAIT","BAHRAIN",0,0,0,1,0,0,-1,1,0,0
2001-03-08,"HONG KONG","MALAYSIA",0,0,0,2,0,0,-2,2,0,0
2001-03-10,"SIERRA LEONE","SUDAN",0,0,0,2,0,0,-2,2,0,0
2001-03-11,"HONG KONG","QATAR",0,0,0,2,0,1,-2,2,0,0
2001-03-24,"ANDORRA","NETHERLANDS",0,0,0,5,0,0,-5,5,0,0
2001-03-24,"CYPRUS","REPUBLIC OF IRELAND",0,0,0,4,1,0,-4,4,0,0.25
2001-03-24,"LUXEMBOURG","FAROE ISLANDS",0,0,0,2,0,0,-2,2,0,0
2001-03-24,"MALTA","DENMARK",0,0,0,5,0,0,-5,5,0,0
2001-03-24,"NORTHERN IRELAND","CZECH REPUBLIC",0,0,0,1,0,0,-1,1,0,0
2001-03-24,"ROMANIA","ITALY",0,0,0,2,0,0,-2,2,0,0
2001-03-28,"ANDORRA","REPUBLIC OF IRELAND",0,0,0,3,1,0,-3,3,0,0.333333333333333
2001-03-28,"GEORGIA","ROMANIA",0,0,0,2,0,0,-2,2,0,0
2001-03-28,"LIECHTENSTEIN","BOSNIA AND HERZEGOVINA",0,0,0,3,0,0,-3,3,0,0
2001-03-28,"MOLDOVA","SWEDEN",0,0,0,2,0,0,-2,2,0,0
2001-03-28,"URUGUAY","PARAGUAY",0,0,0,1,0,0,-1,1,0,0
2001-04-07,"BRUNEI","YEMEN",0,0,0,5,0,0,-5,5,0,0
2001-04-07,"SAMOA","TONGA",0,0,0,1,0,0,-1,1,0,0
2001-04-09,"AMERICAN SAMOA","SAMOA",0,0,0,8,0,1,-8,8,0,0
2001-04-12,"NEPAL","KAZAKHSTAN",0,0,0,6,0,0,-6,6,0,0
2001-04-14,"AMERICAN SAMOA","TONGA",0,0,0,5,1,0,-5,5,0,0.2
2001-04-14,"BRUNEI","UNITED ARAB EMIRATES",0,0,0,12,0,1,-12,12,0,0
2001-04-21,"MACAU","IRAQ",0,0,0,5,0,0,-5,5,0,0
2001-04-24,"CHILE","URUGUAY",0,0,0,1,0,1,-1,1,0,0
2001-04-25,"SERBIA","RUSSIA",0,0,0,1,0,0,-1,1,0,0
2001-04-25,"TAIWAN","JORDAN",0,0,0,2,0,0,-2,2,0,0
2001-04-27,"TAIWAN","TURKMENISTAN",0,0,0,5,1,0,-5,5,0,0.2
2001-04-28,"MALDIVES","CHINA PR",0,0,0,1,0,0,-1,1,0,0
2001-04-29,"CAMBODIA","INDONESIA",0,0,0,2,0,0,-2,2,0,0
2001-05-05,"MADAGASCAR","TUNISIA",0,0,0,2,0,0,-2,2,0,0
2001-05-05,"TAIWAN","UZBEKISTAN",0,0,0,4,0,0,-4,4,0,0
2001-05-06,"CAMBODIA","CHINA PR",0,0,0,4,0,0,-4,4,0,0
2001-05-06,"MALDIVES","INDONESIA",0,0,0,2,0,0,-2,2,0,0
2001-05-11,"BRUNEI","INDIA",0,0,0,1,0,0,-1,1,0,0
2001-05-27,"INDONESIA","CHINA PR",0,0,0,2,0,0,-2,2,0,0
2001-05-28,"SRI LANKA","LEBANON",0,0,0,5,0,0,-5,5,0,0
2001-05-30,"MEXICO","AUSTRALIA",0,0,0,2,0,0,-2,2,0,0
2001-05-30,"SOUTH KOREA","FRANCE",0,0,0,5,0,0,-5,5,0,0
2001-06-02,"FAROE ISLANDS","SWITZERLAND",0,0,0,1,0,0,-1,1,0,0
2001-06-02,"LIECHTENSTEIN","ISRAEL",0,0,0,3,0,0,-3,3,0,0
2001-06-02,"NORTHERN IRELAND","BULGARIA",0,0,0,1,0,0,-1,1,0,0
2001-06-06,"ALBANIA","GERMANY",0,0,0,2,0,0,-2,2,0,0
2001-06-06,"ESTONIA","REPUBLIC OF IRELAND",0,0,0,2,0,0,-2,2,0,0
2001-06-06,"FAROE ISLANDS","SERBIA",0,0,0,6,0,0,-6,6,0,0
2001-06-06,"GREECE","ENGLAND",0,0,0,2,0,0,-2,2,0,0
2001-06-06,"LATVIA","CROATIA",0,0,0,1,0,0,-1,1,0,0
2001-06-06,"SWITZERLAND","SLOVENIA",0,0,0,1,0,0,-1,1,0,0
2001-06-10,"JAPAN","FRANCE",0,0,0,1,0,0,-1,1,0,0
2001-06-11,"COOK ISLANDS","TAHITI",0,0,0,6,0,0,-6,6,0,0
2001-06-20,"NEW ZEALAND","AUSTRALIA",0,0,0,2,0,0,-2,2,0,0
2001-06-30,"NAMIBIA","ALGERIA",0,0,0,4,0,0,-4,4,0,0
2001-07-01,"SUDAN","NIGERIA",0,0,0,4,0,0,-4,4,0,0
2001-07-12,"BRAZIL","MEXICO",0,0,0,1,0,0,-1,1,0,0
2001-07-13,"BOLIVIA","URUGUAY",0,0,0,1,0,0,-1,1,0,0
2001-07-13,"HONDURAS","COSTA RICA",0,0,0,1,0,0,-1,1,0,0
2001-07-14,"SIERRA LEONE","LIBERIA",0,0,0,1,0,0,-1,1,0,0
2001-07-15,"DR CONGO","TUNISIA",0,0,0,3,0,0,-3,3,0,0
2001-07-19,"BOLIVIA","COSTA RICA",0,0,0,4,0,0,-4,4,0,0
2001-07-21,"NAMIBIA","SENEGAL",0,0,0,5,0,0,-5,5,0,0
2001-07-22,"CHILE","MEXICO",0,0,0,2,0,0,-2,2,0,0
2001-07-23,"BRAZIL","HONDURAS",0,0,0,2,0,1,-2,2,0,0
2001-07-28,"MALAWI","ZIMBABWE",0,0,0,1,0,0,-1,1,0,0
2001-08-15,"ECUADOR","ARGENTINA",0,0,0,2,1,0,-2,2,0,0.5
2001-08-16,"COLOMBIA","PERU",0,0,0,1,0,0,-1,1,0,0
2001-08-31,"OMAN","CHINA PR",0,0,0,2,1,0,-2,2,0,0.5
2001-08-31,"UNITED ARAB EMIRATES","QATAR",0,0,0,2,0,0,-2,2,0,0
2001-09-01,"ALBANIA","FINLAND",0,0,0,2,0,0,-2,2,0,0
2001-09-01,"BELARUS","UKRAINE",0,0,0,2,0,0,-2,2,0,0
2001-09-01,"MALTA","BULGARIA",0,0,0,2,0,0,-2,2,0,0
2001-09-01,"SLOVAKIA","TURKEY",0,0,0,1,0,0,-1,1,0,0
2001-09-01,"TRINIDAD AND TOBAGO","COSTA RICA",0,0,0,2,0,0,-2,2,0,0
2001-09-04,"CHILE","VENEZUELA",0,0,0,2,0,0,-2,2,0,0
2001-09-04,"PERU","URUGUAY",0,0,0,2,0,0,-2,2,0,0
2001-09-05,"BULGARIA","DENMARK",0,0,0,2,0,0,-2,2,0,0
2001-09-05,"FAROE ISLANDS","RUSSIA",0,0,0,3,0,0,-3,3,0,0
2001-09-05,"HUNGARY","ROMANIA",0,0,0,2,0,0,-2,2,0,0
2001-09-05,"LIECHTENSTEIN","SPAIN",0,0,0,2,0,0,-2,2,0,0
2001-09-05,"LUXEMBOURG","SWITZERLAND",0,0,0,3,0,0,-3,3,0,0
2001-09-05,"SAN MARINO","CROATIA",0,0,0,4,1,0,-4,4,0,0.25
2001-09-21,"BAHRAIN","SAUDI ARABIA",0,0,0,4,0,0,-4,4,0,0
2001-09-21,"OMAN","QATAR",0,0,0,3,0,0,-3,3,0,0
2001-09-22,"UZBEKISTAN","UNITED ARAB EMIRATES",0,0,0,1,0,0,-1,1,0,0
2001-09-27,"UNITED ARAB EMIRATES","CHINA PR",0,0,0,1,0,0,-1,1,0,0
2001-10-06,"MALTA","NORTHERN IRELAND",0,0,0,1,1,0,-1,1,0,1
2001-10-06,"MOLDOVA","TURKEY",0,0,0,3,0,0,-3,3,0,0
2001-10-07,"HONDURAS","TRINIDAD AND TOBAGO",0,0,0,1,0,0,-1,1,0,0
2001-10-07,"NORTH MACEDONIA","SLOVAKIA",0,0,0,5,0,0,-5,5,0,0
2001-10-31,"UNITED ARAB EMIRATES","IRAN",0,0,0,3,0,0,-3,3,0,0
2001-11-10,"AUSTRIA","TURKEY",0,0,0,1,0,0,-1,1,0,0
2001-11-11,"JAMAICA","COSTA RICA",0,0,0,1,0,0,-1,1,0,0
2001-11-14,"CZECH REPUBLIC","BELGIUM",0,0,0,1,1,0,-1,1,0,1
2001-11-14,"PARAGUAY","COLOMBIA",0,0,0,4,1,0,-4,4,0,0.25
2002-01-18,"HAITI","CANADA",0,0,0,2,0,0,-2,2,0,0
2002-01-18,"MARTINIQUE","COSTA RICA",0,0,0,2,0,0,-2,2,0,0
2002-01-19,"EL SALVADOR","MEXICO",0,0,0,1,0,0,-1,1,0,0
2002-01-20,"ECUADOR","HAITI",0,0,0,2,0,1,-2,2,0,0
2002-01-20,"EGYPT","SENEGAL",0,0,0,1,0,0,-1,1,0,0
2002-01-21,"ALGERIA","NIGERIA",0,0,0,1,0,0,-1,1,0,0
2002-01-22,"CANADA","ECUADOR",0,0,0,2,0,0,-2,2,0,0
2002-01-22,"TRINIDAD AND TOBAGO","MARTINIQUE",0,0,0,1,0,0,-1,1,0,0
2002-01-23,"GUATEMALA","EL SALVADOR",0,0,0,1,0,0,-1,1,0,0
2002-01-28,"LIBERIA","NIGERIA",0,0,0,1,0,0,-1,1,0,0
2002-02-07,"MALI","CAMEROON",0,0,0,3,0,0,-3,3,0,0
2002-02-09,"MALI","NIGERIA",0,0,0,1,0,0,-1,1,0,0
2002-05-31,"FRANCE","SENEGAL",0,0,0,1,0,0,-1,1,0,0
2002-06-03,"CROATIA","MEXICO",0,0,0,1,1,0,-1,1,0,1
2002-06-04,"CHINA PR","COSTA RICA",0,0,0,2,0,0,-2,2,0,0
2002-06-07,"ARGENTINA","ENGLAND",0,0,0,1,1,0,-1,1,0,1
2002-06-11,"CAMEROON","GERMANY",0,0,0,2,0,0,-2,2,0,0
2002-06-11,"SAUDI ARABIA","REPUBLIC OF IRELAND",0,0,0,3,0,0,-3,3,0,0
2002-06-15,"DENMARK","ENGLAND",0,0,0,3,0,0,-3,3,0,0
2002-06-17,"MEXICO","UNITED STATES",0,0,0,2,0,0,-2,2,0,0
2002-06-18,"JAPAN","TURKEY",0,0,0,1,0,0,-1,1,0,0
2002-06-22,"SENEGAL","TURKEY",0,0,0,1,0,0,-1,1,0,0
2002-06-25,"SOUTH KOREA","GERMANY",0,0,0,1,0,0,-1,1,0,0
2002-06-30,"GERMANY","BRAZIL",0,0,0,2,0,0,-2,2,0,0
2002-07-08,"FIJI","VANUATU",0,0,0,1,0,0,-1,1,0,0
2002-07-10,"NEW CALEDONIA","VANUATU",0,0,0,1,0,0,-1,1,0,0
2002-09-07,"AZERBAIJAN","ITALY",0,0,0,2,0,1,-2,2,0,0
2002-09-07,"BELGIUM","BULGARIA",0,0,0,2,0,0,-2,2,0,0
2002-09-07,"BOSNIA AND HERZEGOVINA","ROMANIA",0,0,0,3,0,0,-3,3,0,0
2002-09-07,"FINLAND","WALES",0,0,0,2,0,0,-2,2,0,0
2002-09-07,"GREECE","SPAIN",0,0,0,2,0,0,-2,2,0,0
2002-09-07,"LITHUANIA","GERMANY",0,0,0,2,0,1,-2,2,0,0
2002-09-07,"SAN MARINO","POLAND",0,0,0,2,0,0,-2,2,0,0
2002-10-12,"ANDORRA","BELGIUM",0,0,0,1,0,0,-1,1,0,0
2002-10-12,"BELARUS","AUSTRIA",0,0,0,2,0,0,-2,2,0,0
2002-10-12,"ICELAND","SCOTLAND",0,0,0,2,0,0,-2,2,0,0
2002-10-12,"MALTA","ISRAEL",0,0,0,2,0,0,-2,2,0,0
2002-10-12,"MOLDOVA","CZECH REPUBLIC",0,0,0,2,1,0,-2,2,0,0.5
2002-10-12,"POLAND","LATVIA",0,0,0,1,0,0,-1,1,0,0
2002-10-12,"ROMANIA","NORWAY",0,0,0,1,0,0,-1,1,0,0
2002-10-16,"AUSTRIA","NETHERLANDS",0,0,0,3,0,0,-3,3,0,0
2002-10-16,"ESTONIA","BELGIUM",0,0,0,1,0,0,-1,1,0,0
2002-10-16,"LUXEMBOURG","ROMANIA",0,0,0,7,0,0,-7,7,0,0
2002-10-16,"MALTA","FRANCE",0,0,0,4,0,0,-4,4,0,0
2002-11-20,"AZERBAIJAN","WALES",0,0,0,2,0,0,-2,2,0,0
2002-11-20,"SAN MARINO","LATVIA",0,0,0,1,0,1,-1,1,0,0
2003-03-29,"LIECHTENSTEIN","ENGLAND",0,0,0,2,0,0,-2,2,0,0
2003-03-29,"NORTH MACEDONIA","SLOVAKIA",0,0,0,2,0,0,-2,2,0,0
2003-04-02,"DENMARK","BOSNIA AND HERZEGOVINA",0,0,0,2,0,0,-2,2,0,0
2003-04-02,"LUXEMBOURG","NORWAY",0,0,0,2,0,0,-2,2,0,0
2003-04-02,"NORTHERN IRELAND","GREECE",0,0,0,2,0,0,-2,2,0,0
2003-04-30,"ANDORRA","ESTONIA",0,0,0,2,0,0,-2,2,0,0
2003-06-07,"BELARUS","NETHERLANDS",0,0,0,2,0,0,-2,2,0,0
2003-06-07,"SAN MARINO","SWEDEN",0,0,0,6,0,0,-6,6,0,0
2003-06-07,"SLOVAKIA","TURKEY",0,0,0,1,0,0,-1,1,0,0
2003-06-07,"SPAIN","GREECE",0,0,0,1,0,0,-1,1,0,0
2003-06-11,"ESTONIA","CROATIA",0,0,0,1,0,0,-1,1,0,0
2003-06-11,"FAROE ISLANDS","GERMANY",0,0,0,2,0,0,-2,2,0,0
2003-06-11,"FINLAND","ITALY",0,0,0,2,0,0,-2,2,0,0
2003-06-11,"LITHUANIA","ICELAND",0,0,0,3,0,0,-3,3,0,0
2003-06-11,"LUXEMBOURG","DENMARK",0,0,0,2,0,0,-2,2,0,0
2003-06-11,"SAN MARINO","HUNGARY",0,0,0,5,0,0,-5,5,0,0
2003-06-18,"NEW ZEALAND","JAPAN",0,0,0,3,0,0,-3,3,0,0
2003-06-19,"BRAZIL","CAMEROON",0,0,0,1,0,0,-1,1,0,0
2003-06-22,"JAPAN","COLOMBIA",0,0,0,1,0,0,-1,1,0,0
2003-07-12,"COSTA RICA","CANADA",0,0,0,1,0,0,-1,1,0,0
2003-07-13,"JAMAICA","COLOMBIA",0,0,0,1,0,0,-1,1,0,0
2003-07-14,"CANADA","CUBA",0,0,0,2,0,0,-2,2,0,0
2003-07-15,"GUATEMALA","JAMAICA",0,0,0,2,1,0,-2,2,0,0.5
2003-07-16,"CUBA","COSTA RICA",0,0,0,3,0,0,-3,3,0,0
2003-07-19,"COLOMBIA","BRAZIL",0,0,0,2,0,0,-2,2,0,0
2003-09-06,"ANDORRA","CROATIA",0,0,0,3,0,0,-3,3,0,0
2003-09-06,"ARMENIA","GREECE",0,0,0,1,0,0,-1,1,0,0
2003-09-06,"LATVIA","POLAND",0,0,0,2,0,0,-2,2,0,0
2003-09-06,"LIECHTENSTEIN","TURKEY",0,0,0,3,0,0,-3,3,0,0
2003-09-09,"VENEZUELA","ARGENTINA",0,0,0,3,0,0,-3,3,0,0
2003-09-10,"ANDORRA","BULGARIA",0,0,0,3,0,0,-3,3,0,0
2003-09-10,"LUXEMBOURG","BOSNIA AND HERZEGOVINA",0,0,0,1,0,0,-1,1,0,0
2003-09-10,"NORTHERN IRELAND","ARMENIA",0,0,0,1,0,0,-1,1,0,0
2003-09-10,"POLAND","SWEDEN",0,0,0,2,0,0,-2,2,0,0
2003-09-10,"SLOVENIA","FRANCE",0,0,0,2,0,0,-2,2,0,0
2003-10-11,"ARMENIA","SPAIN",0,0,0,4,0,0,-4,4,0,0
2003-10-11,"LIECHTENSTEIN","SLOVAKIA",0,0,0,2,0,0,-2,2,0,0
2003-10-11,"NIGER","ALGERIA",0,0,0,1,0,0,-1,1,0,0
2003-10-11,"SEYCHELLES","ZAMBIA",0,0,0,4,0,0,-4,4,0,0
2003-10-11,"SWEDEN","LATVIA",0,0,0,1,0,0,-1,1,0,0
2003-10-11,"SÃO TOMÉ AND PRÍNCIPE","LIBYA",0,0,0,1,0,0,-1,1,0,0
2003-11-15,"COLOMBIA","VENEZUELA",0,0,0,1,0,0,-1,1,0,0
2003-11-18,"CHILE","PARAGUAY",0,0,0,1,0,0,-1,1,0,0
2003-11-19,"NORWAY","SPAIN",0,0,0,3,0,0,-3,3,0,0
2003-11-19,"SLOVENIA","CROATIA",0,0,0,1,0,0,-1,1,0,0
2003-11-19,"WALES","RUSSIA",0,0,0,1,0,0,-1,1,0,0
2003-11-23,"AFGHANISTAN","TURKMENISTAN",0,0,0,2,0,0,-2,2,0,0
2003-11-26,"BANGLADESH","TAJIKISTAN",0,0,0,2,0,0,-2,2,0,0
2003-11-29,"MONGOLIA","MALDIVES",0,0,0,1,0,0,-1,1,0,0
2003-11-29,"PAKISTAN","KYRGYZSTAN",0,0,0,2,0,0,-2,2,0,0
2004-01-27,"NIGERIA","MOROCCO",0,0,0,1,0,0,-1,1,0,0
2004-02-02,"BURKINA FASO","KENYA",0,0,0,3,0,0,-3,3,0,0
2004-02-18,"UNITED STATES VIRGIN ISLANDS","SAINT KITTS AND NEVIS",0,0,0,4,0,0,-4,4,0,0
2004-02-21,"TURKS AND CAICOS ISLANDS","HAITI",0,0,0,2,1,1,-2,2,0,0.5
2004-02-22,"BRITISH VIRGIN ISLANDS","SAINT LUCIA",0,0,0,1,0,0,-1,1,0,0
2004-03-21,"MONTSERRAT","BERMUDA",0,0,0,7,0,0,-7,7,0,0
2004-03-30,"BOLIVIA","CHILE",0,0,0,2,0,0,-2,2,0,0
2004-03-31,"HONG KONG","CHINA PR",0,0,0,1,0,0,-1,1,0,0
2004-03-31,"LAOS","IRAN",0,0,0,7,0,1,-7,7,0,0
2004-03-31,"MALAYSIA","KUWAIT",0,0,0,2,0,0,-2,2,0,0
2004-03-31,"PERU","COLOMBIA",0,0,0,2,0,0,-2,2,0,0
2004-03-31,"SRI LANKA","SAUDI ARABIA",0,0,0,1,0,0,-1,1,0,0
2004-03-31,"TAIWAN","UZBEKISTAN",0,0,0,1,0,0,-1,1,0,0
2004-03-31,"URUGUAY","VENEZUELA",0,0,0,3,0,0,-3,3,0,0
2004-03-31,"VIETNAM","LEBANON",0,0,0,2,0,0,-2,2,0,0
2004-03-31,"YEMEN","THAILAND",0,0,0,3,0,0,-3,3,0,0
2004-05-15,"SAMOA","VANUATU",0,0,0,3,0,0,-3,3,0,0
2004-05-17,"AMERICAN SAMOA","PAPUA NEW GUINEA",0,0,0,10,0,0,-10,10,0,0
2004-05-17,"SAMOA","FIJI",0,0,0,4,0,0,-4,4,0,0
2004-05-19,"FIJI","VANUATU",0,0,0,3,0,0,-3,3,0,0
2004-05-29,"VANUATU","SOLOMON ISLANDS",0,0,0,1,1,0,-1,1,0,1
2004-06-01,"VENEZUELA","CHILE",0,0,0,1,0,0,-1,1,0,0
2004-06-02,"TAHITI","SOLOMON ISLANDS",0,0,0,4,0,0,-4,4,0,0
2004-06-06,"FIJI","NEW ZEALAND",0,0,0,2,0,0,-2,2,0,0
2004-06-06,"SUDAN","EGYPT",0,0,0,3,0,0,-3,3,0,0
2004-06-09,"IRAN","JORDAN",0,0,0,1,0,0,-1,1,0,0
2004-06-13,"BARBADOS","SAINT KITTS AND NEVIS",0,0,0,2,0,0,-2,2,0,0
2004-06-13,"DOMINICAN REPUBLIC","TRINIDAD AND TOBAGO",0,0,0,2,0,0,-2,2,0,0
