"country","fifa_version","num_players","overall_strength","max_overall","attack_strength","defense_strength","avg_pace","avg_shooting","avg_passing","avg_dribbling","avg_defending","avg_physic","balance","depth","quality_per_player"
"RUSSIA",15,14,78.2857142857143,83,78.2857142857143,78.3333333333333,72.0833333333333,66.8333333333333,72.0833333333333,69.75,61,73.5833333333333,-0.0476190476190368,4.71428571428571,5.59183673469388
"RUSSIA",16,14,79.0714285714286,81,78.875,79.125,75.75,68.8333333333333,75,73.5,61.5,72.25,-0.25,1.92857142857143,5.64795918367347
"RUSSIA",17,14,79.3571428571429,81,79.4285714285714,79.5714285714286,78.9090909090909,69,73.9090909090909,74,56.6363636363636,72.5454545454545,-0.142857142857139,1.64285714285714,5.66836734693878
"RUSSIA",18,14,79.2142857142857,81,79.6666666666667,79.2222222222222,74.4545454545455,67.1818181818182,72.7272727272727,71.9090909090909,63.3636363636364,71.7272727272727,0.444444444444443,1.78571428571429,5.65816326530612
"RUSSIA",19,14,79.0714285714286,81,79.4,79.3,77.5,69.3,73.6,76.3,58.8,73,0.100000000000009,1.92857142857143,5.64795918367347
"RUSSIA",20,14,78.7142857142857,82,79,78.875,77.9,69.1,72.5,76.2,54.7,71.4,0.125,3.28571428571429,5.62244897959184
"RUSSIA",21,14,78.0714285714286,82,78.8333333333333,78.125,77.1818181818182,69.2727272727273,73.2727272727273,76.4545454545455,57.5454545454545,71.9090909090909,0.708333333333329,3.92857142857143,5.5765306122449
"RUSSIA",22,14,77.7142857142857,82,77.4,77.8888888888889,76.4,68.7,72.5,75.7,56.7,72.7,-0.48888888888888,4.28571428571429,5.55102040816327
"RUSSIA",23,14,73.7857142857143,79,76.4,72.3333333333333,67.2222222222222,62.7777777777778,65.6666666666667,68.4444444444444,55.2222222222222,72.6666666666667,4.06666666666668,5.21428571428571,5.27040816326531
"RUSSIA",24,14,72.0714285714286,79,71.7142857142857,71.25,71.1,66.1,69.2,70.9,53.2,64.5,0.464285714285708,6.92857142857143,5.14795918367347
"RWANDA",16,1,61,61,61,61,55,30,38,41,60,72,0,0,61
"RWANDA",19,1,64,64,64,64,74,65,65,63,62,67,0,0,64
"RWANDA",20,2,64,67,64,64,63,43,48,50,62,70,0,3,32
"RWANDA",21,1,66,66,66,66,61,63,65,64,64,69,0,0,66
"SAINT KITTS AND NEVIS",15,2,61.5,62,62,61.5,78,60,52,64,39.5,68.5,0.5,0.5,30.75
"SAINT KITTS AND NEVIS",16,2,65.5,67,67,64,70,61,60,66.5,48,69.5,3,1.5,32.75
"SAINT KITTS AND NEVIS",17,2,67.5,69,69,66,71.5,61.5,62,67.5,49,72,3,1.5,33.75
"SAINT KITTS AND NEVIS",18,3,64.3333333333333,70,63.5,66,73,60.3333333333333,58.6666666666667,66,43.3333333333333,60.3333333333333,-2.5,5.66666666666667,21.4444444444444
"SAINT KITTS AND NEVIS",19,3,60.3333333333333,71,65,51,69.6666666666667,48,51,59,43.6666666666667,58.6666666666667,14,10.6666666666667,20.1111111111111
"SAINT KITTS AND NEVIS",20,4,62.75,72,59,64,67.5,46.25,54.5,61.25,53,63.25,-5,9.25,15.6875
"SAINT KITTS AND NEVIS",21,2,67,73,67,67,61,41.5,57,63.5,61,68,0,6,33.5
"SAINT KITTS AND NEVIS",22,5,62.8,72,62,64.3333333333333,68.2,43.4,51,58.6,51.2,65.6,-2.33333333333333,9.2,12.56
"SAINT KITTS AND NEVIS",23,4,62.25,71,66,62.25,68.6666666666667,50.3333333333333,58,63,59.6666666666667,69.3333333333333,3.75,8.75,15.5625
"SAINT KITTS AND NEVIS",24,3,63.6666666666667,67,60,63.6666666666667,66.6666666666667,49.6666666666667,56,60.6666666666667,56.6666666666667,67.6666666666667,-3.66666666666666,3.33333333333334,21.2222222222222
"SAINT LUCIA",15,1,60,60,60,60,81,30,29,36,61,63,0,0,60
"SAINT LUCIA",16,1,63,63,63,63,79,31,29,38,65,63,0,0,63
"SAINT LUCIA",17,1,61,61,61,61,81,33,42,45,62,67,0,0,61
"SAINT LUCIA",18,1,62,62,62,62,80,34,48,51,61,72,0,0,62
"SAINT LUCIA",19,1,64,64,64,64,80,34,49,54,62,72,0,0,64
"SAINT LUCIA",20,1,64,64,64,64,78,34,49,55,62,72,0,0,64
"SAINT LUCIA",21,1,64,64,64,64,78,34,49,55,62,72,0,0,64
"SAINT LUCIA",22,1,64,64,64,64,78,34,49,55,62,72,0,0,64
"SAINT LUCIA",23,2,65.5,67,65.5,65.5,70.5,38,53.5,59,64.5,73.5,0,1.5,32.75
"SAINT LUCIA",24,3,65,67,63,65,73,45.3333333333333,55.6666666666667,60.3333333333333,58.6666666666667,72,-2,2,21.6666666666667
"SAINT VINCENT AND THE GRENADINES",17,1,64,64,64,64,85,61,43,65,24,66,0,0,64
"SAN MARINO",18,1,54,54,54,54,71.7692307692308,59.2142857142857,61.5,67,53.4545454545455,69,0,0,54
"SAUDI ARABIA",15,14,72,76,72.3333333333333,72,73.0769230769231,67.3846153846154,66,70.9230769230769,41.4615384615385,67.3076923076923,0.333333333333329,4,5.14285714285714
"SAUDI ARABIA",16,14,73.7142857142857,77,74.2857142857143,73.625,79.8461538461538,65.0769230769231,64,69.1538461538462,51.3076923076923,72.3076923076923,0.660714285714292,3.28571428571429,5.26530612244898
"SAUDI ARABIA",17,14,72.0714285714286,74,72,72.2,78.3333333333333,59.6666666666667,61.3333333333333,66.9166666666667,57.1666666666667,73.0833333333333,-0.200000000000003,1.92857142857143,5.14795918367347
"SAUDI ARABIA",18,14,73.5714285714286,76,73.6666666666667,73.5555555555556,77.3076923076923,59.2307692307692,61.6153846153846,66.8461538461538,55.7692307692308,71.8461538461538,0.111111111111114,2.42857142857143,5.25510204081633
"SAUDI ARABIA",19,14,71.6428571428571,74,71.6666666666667,71.5,72.3076923076923,59.2307692307692,63,66.0769230769231,57.2307692307692,71.5384615384615,0.166666666666671,2.35714285714286,5.11734693877551
"SAUDI ARABIA",20,14,71.2142857142857,73,70.5,71.3333333333333,72.6153846153846,59.3846153846154,64.8461538461538,68.3846153846154,54.3846153846154,68.3846153846154,-0.833333333333329,1.78571428571429,5.08673469387755
"SAUDI ARABIA",21,14,70.7142857142857,74,69.6,71.1111111111111,73.5833333333333,60.8333333333333,65.75,69.9166666666667,55.5,65.8333333333333,-1.51111111111112,3.28571428571429,5.05102040816327
"SAUDI ARABIA",22,14,71.2142857142857,76,70.5,71.0909090909091,73.6153846153846,57.2307692307692,64.9230769230769,68.7692307692308,58.6153846153846,68.7692307692308,-0.590909090909093,4.78571428571429,5.08673469387755
"SAUDI ARABIA",23,14,71.0714285714286,77,72,71,74,55.9166666666667,64.0833333333333,68.25,60.8333333333333,69.6666666666667,1,5.92857142857143,5.0765306122449
"SAUDI ARABIA",24,14,71.9285714285714,77,71.5,71.9,75.9230769230769,54.8461538461538,62.3076923076923,67.9230769230769,57.9230769230769,72,-0.400000000000006,5.07142857142857,5.13775510204082
"SCOTLAND",15,14,74.2857142857143,76,74.5,74.25,71.0833333333333,69.5,69.5833333333333,73.9166666666667,47.8333333333333,70,0.25,1.71428571428571,5.30612244897959
"SCOTLAND",16,14,74.9285714285714,76,75.25,75,69.7272727272727,68.8181818181818,69.2727272727273,73.5454545454545,55,73.6363636363636,0.25,1.07142857142857,5.35204081632653
"SCOTLAND",17,14,75.5,77,75.3333333333333,75.5714285714286,68.75,69.6666666666667,70.25,73.4166666666667,54.1666666666667,72.1666666666667,-0.238095238095241,1.5,5.39285714285714
"SCOTLAND",18,14,75.2857142857143,77,75.5,75,73.7692307692308,66.4615384615385,71.4615384615385,74,55.1538461538462,71,0.5,1.71428571428571,5.37755102040816
"SCOTLAND",19,14,76.2857142857143,81,75.25,76.5,74.7142857142857,65.4285714285714,72.1428571428571,74.7857142857143,60.2857142857143,69.7142857142857,-1.25,4.71428571428571,5.44897959183673
"SCOTLAND",20,14,76.9285714285714,85,76.2,76.7777777777778,74.3846153846154,67.0769230769231,72.5384615384615,76.1538461538462,64.2307692307692,73.5384615384615,-0.577777777777769,8.07142857142857,5.49489795918367
"SCOTLAND",21,14,77.5,87,76.1666666666667,79,74.6428571428571,70.6428571428571,73.7142857142857,76.7142857142857,62.2857142857143,72.7857142857143,-2.83333333333333,9.5,5.53571428571429
"SCOTLAND",22,14,77.1428571428571,87,76.2,78.375,71,67.0769230769231,72.1538461538462,75.0769230769231,66.3076923076923,74.4615384615385,-2.175,9.85714285714286,5.51020408163265
"SCOTLAND",23,14,77.3571428571429,87,75.2,78.75,72.7857142857143,66.5714285714286,71.8571428571429,75.2142857142857,66.5714285714286,70.7857142857143,-3.55,9.64285714285714,5.52551020408163
"SCOTLAND",24,14,76.9285714285714,86,75.1666666666667,77.4545454545455,75.1538461538462,66.6923076923077,72.5384615384615,76,67.8461538461538,73.8461538461538,-2.28787878787878,9.07142857142857,5.49489795918367
"SENEGAL",15,14,76.3571428571429,80,76.75,75.8333333333333,75.5714285714286,65.4285714285714,64.0714285714286,69.5714285714286,52.7142857142857,75.8571428571429,0.916666666666671,3.64285714285714,5.45408163265306
"SENEGAL",16,14,77.2142857142857,79,77.3333333333333,77.125,74.6428571428571,60.8571428571429,63.4285714285714,68,60.6428571428571,77.2142857142857,0.208333333333329,1.78571428571429,5.51530612244898
"SENEGAL",17,14,78.2857142857143,82,78,78.625,75.2142857142857,61.7857142857143,63.8571428571429,69.8571428571429,61.6428571428571,79.1428571428571,-0.625,3.71428571428571,5.59183673469388
"SENEGAL",18,14,79,84,78.8333333333333,78.7,75.9285714285714,62.2857142857143,63.7857142857143,71.3571428571429,63.5,79.1428571428571,0.133333333333326,5,5.64285714285714
"SENEGAL",19,14,79.0714285714286,87,78.2857142857143,79.8571428571429,77.9285714285714,61.9285714285714,63.3571428571429,73.5,56.0714285714286,74.9285714285714,-1.57142857142857,7.92857142857143,5.64795918367347
"SENEGAL",20,14,79.3571428571429,89,79,79.8571428571429,78.2307692307692,66.5384615384615,66.6923076923077,75.1538461538462,56.2307692307692,74.6923076923077,-0.857142857142861,9.64285714285714,5.66836734693878
"SENEGAL",21,14,79.4285714285714,90,79.4,80.1428571428571,77.4166666666667,66.6666666666667,66.0833333333333,75.5,54.4166666666667,75.5833333333333,-0.742857142857133,10.5714285714286,5.6734693877551
"SENEGAL",22,14,79.2142857142857,89,78.6666666666667,80.1428571428571,78.6153846153846,63,64.7692307692308,73.3846153846154,55.7692307692308,76.4615384615385,-1.47619047619047,9.78571428571429,5.65816326530612
"SENEGAL",23,14,79.1428571428571,89,78.3333333333333,79.75,77.5,62.75,65.75,74.4166666666667,55.5833333333333,74.3333333333333,-1.41666666666667,9.85714285714286,5.6530612244898
"SENEGAL",24,14,78.5,86,79.1666666666667,78.4285714285714,76.6923076923077,66.6153846153846,65.8461538461538,74.5384615384615,53.9230769230769,73.6923076923077,0.738095238095241,7.5,5.60714285714286
"SERBIA",15,14,78.4285714285714,83,76.5,79.5,72.7857142857143,59.2142857142857,67,68.8571428571429,62.4285714285714,72,-3,4.57142857142857,5.60204081632653
"SERBIA",16,14,79.7857142857143,84,78.75,80.625,74.1428571428571,60.7857142857143,66.3571428571429,69.6428571428571,62,73.7142857142857,-1.875,4.21428571428571,5.69897959183673
"SERBIA",17,14,79.5714285714286,84,78,79.8,71.6428571428571,61,69.7142857142857,71.1428571428571,64.7857142857143,74.2857142857143,-1.8,4.42857142857143,5.68367346938776
"SERBIA",18,14,79.5714285714286,83,79.6666666666667,80,68.7142857142857,61.5714285714286,69.6428571428571,71.4285714285714,65.9285714285714,74.7857142857143,-0.333333333333329,3.42857142857143,5.68367346938776
"SERBIA",19,14,80.2142857142857,86,80.75,80,65.5384615384615,60.8461538461538,70.3076923076923,70.7692307692308,71.0769230769231,74,0.75,5.78571428571429,5.72959183673469
"SERBIA",20,14,80.7857142857143,85,82.1666666666667,80.25,68.3846153846154,67.6923076923077,72.0769230769231,73.6153846153846,60.5384615384615,74.7692307692308,1.91666666666667,4.21428571428571,5.77040816326531
"SERBIA",21,14,80.5,85,81.3333333333333,80.7,66,73,75,75.1666666666667,62.75,78.25,0.633333333333326,4.5,5.75
"SERBIA",22,14,79.5,85,81,79.6,66.6666666666667,72.1666666666667,74.25,75.4166666666667,64,76.5833333333333,1.40000000000001,5.5,5.67857142857143
"SERBIA",23,14,80.3571428571429,86,81.1666666666667,80,65.4166666666667,73,73.6666666666667,75.9166666666667,59,77.6666666666667,1.16666666666667,5.64285714285714,5.73979591836735
"SERBIA",24,14,80,86,80.8,78.75,62.4166666666667,72.6666666666667,73.6666666666667,75.75,61.0833333333333,79.9166666666667,2.05,6,5.71428571428571
"SIERRA LEONE",15,8,61.75,70,60.3333333333333,62.4,74.5,52.625,52,62.125,51.25,68,-2.06666666666666,8.25,7.71875
"SIERRA LEONE",16,14,63.8571428571429,76,65.1666666666667,63.7142857142857,74,52.6428571428571,52.5714285714286,61.4285714285714,44.7857142857143,68.2142857142857,1.45238095238096,12.1428571428571,4.56122448979592
"SIERRA LEONE",17,7,64.7142857142857,77,68,61,78,52.4285714285714,48.5714285714286,59.4285714285714,35.8571428571429,70.2857142857143,7,12.2857142857143,9.24489795918367
"SIERRA LEONE",18,9,65.5555555555556,74,66.8333333333333,65.5,79.7777777777778,56.7777777777778,52.1111111111111,65.3333333333333,35.2222222222222,70.8888888888889,1.33333333333333,8.44444444444444,7.28395061728395
"SIERRA LEONE",19,7,64.8571428571429,74,64.6666666666667,66,79.4285714285714,60.7142857142857,52.1428571428571,63.8571428571429,34.2857142857143,68.2857142857143,-1.33333333333333,9.14285714285714,9.26530612244898
"SIERRA LEONE",20,10,63,74,63,61.5,78.6,54.6,49.9,62.9,36.4,65.5,1.5,11,6.3
"SIERRA LEONE",21,9,66.1111111111111,73,66.5,62.6666666666667,79.4444444444444,57.6666666666667,53,64.5555555555556,41,68.3333333333333,3.83333333333334,6.88888888888889,7.34567901234568
"SIERRA LEONE",22,10,65.9,70,66.2222222222222,63.6666666666667,78.7,57,53.4,66.3,39.8,64,2.55555555555556,4.09999999999999,6.59
"SIERRA LEONE",23,11,67.1818181818182,73,67.625,66.2,77.1818181818182,52.7272727272727,54.8181818181818,64.1818181818182,46.4545454545455,69.3636363636364,1.425,5.81818181818181,6.10743801652893
"SIERRA LEONE",24,12,66.0833333333333,70,67.1111111111111,63.8,79.3333333333333,54.6666666666667,55.5,66.3333333333333,43.0833333333333,67.25,3.31111111111112,3.91666666666667,5.50694444444444
"SINGAPORE",23,1,55,55,55,55,75,50,50,52,49,48,0,0,55
"SLOVAKIA",15,14,73,82,71.8571428571429,74.1428571428571,70.5384615384615,59.7692307692308,59.1538461538462,65.9230769230769,53.7692307692308,70.6153846153846,-2.28571428571428,9,5.21428571428571
"SLOVAKIA",16,14,74.2142857142857,83,73.5,74.5714285714286,73.3846153846154,58.3846153846154,62.2307692307692,68.5384615384615,53.3846153846154,64.6153846153846,-1.07142857142857,8.78571428571429,5.30102040816327
"SLOVAKIA",17,14,75.2142857142857,85,72.5,75.5,70.7692307692308,56.8461538461538,64.5384615384615,68.7692307692308,59.3076923076923,67.3076923076923,-3,9.78571428571429,5.37244897959184
"SLOVAKIA",18,14,75.2142857142857,87,72.3333333333333,74.8888888888889,66.0833333333333,54.75,63.4166666666667,66.4166666666667,63.5833333333333,69.75,-2.55555555555556,11.7857142857143,5.37244897959184
"SLOVAKIA",19,14,76.7857142857143,87,74,76.6,67.75,53.5833333333333,63.4166666666667,67.5,65.8333333333333,69.5833333333333,-2.59999999999999,10.2142857142857,5.48469387755102
"SLOVAKIA",20,14,77.2857142857143,86,76.3333333333333,77.3333333333333,68,58.8461538461538,66.3846153846154,70.5384615384615,65.3076923076923,69.9230769230769,-1,8.71428571428571,5.52040816326531
"SLOVAKIA",21,14,76.6428571428571,85,75.2,77.8,64.4166666666667,60.4166666666667,68.5833333333333,72.0833333333333,67.4166666666667,71.8333333333333,-2.59999999999999,8.35714285714286,5.47448979591837
"SLOVAKIA",22,14,76.2142857142857,86,75.75,77,69.8333333333333,61.0833333333333,68.25,73.25,66.25,72.75,-1.25,9.78571428571429,5.44387755102041
"SLOVAKIA",23,14,76.5,86,75,77.6,70.75,63.9166666666667,69.5833333333333,73.25,65.5,71.6666666666667,-2.59999999999999,9.5,5.46428571428571
"SLOVAKIA",24,14,76.2142857142857,84,74.25,77.1,72.4166666666667,60.4166666666667,65.9166666666667,70.8333333333333,66,72.5,-2.84999999999999,7.78571428571429,5.44387755102041
"SLOVENIA",15,14,73.7857142857143,83,73.4285714285714,74.1428571428571,68.9166666666667,60,64.75,67.4166666666667,51.9166666666667,69.4166666666667,-0.714285714285708,9.21428571428571,5.27040816326531
"SLOVENIA",16,14,76.2142857142857,83,74.8,77.25,67,58.8333333333333,63.25,66.5833333333333,56.1666666666667,72.25,-2.45,6.78571428571429,5.44387755102041
"SLOVENIA",17,14,77.5714285714286,87,76.25,78.1,65.3636363636364,58.4545454545455,63.7272727272727,67,59.3636363636364,72.2727272727273,-1.84999999999999,9.42857142857143,5.54081632653061
"SLOVENIA",18,14,77.7857142857143,88,78.1666666666667,77.3333333333333,66.8181818181818,56.2727272727273,63.7272727272727,67,63.9090909090909,72.6363636363636,0.833333333333343,10.2142857142857,5.55612244897959
"SLOVENIA",19,14,78.1428571428571,90,76.875,79.5714285714286,70.1666666666667,63.9166666666667,68,71.25,57.0833333333333,70.8333333333333,-2.69642857142857,11.8571428571429,5.58163265306122
"SLOVENIA",20,14,78.1428571428571,91,77.125,79.4285714285714,68.2727272727273,66.5454545454545,70.1818181818182,73.1818181818182,55.8181818181818,70.1818181818182,-2.30357142857143,12.8571428571429,5.58163265306122
"SLOVENIA",21,14,77.4285714285714,91,76.5714285714286,78.7142857142857,69.7272727272727,66.1818181818182,71.0909090909091,73.5454545454545,54.3636363636364,69.2727272727273,-2.14285714285714,13.5714285714286,5.53061224489796
"SLOVENIA",22,14,77,91,76.5,77.2222222222222,68.5454545454545,61.3636363636364,68.6363636363636,70.1818181818182,60.4545454545455,70.4545454545455,-0.722222222222229,14,5.5
"SLOVENIA",23,14,75.5714285714286,89,73,76.5,66.75,61.8333333333333,67.5833333333333,68.9166666666667,60.75,70.5,-3.5,13.4285714285714,5.39795918367347
"SLOVENIA",24,14,74.7142857142857,88,73.2,76,67.5833333333333,62,67.4166666666667,70.5833333333333,59.3333333333333,71.9166666666667,-2.8,13.2857142857143,5.33673469387755
"SOMALIA",17,1,64,64,64,64,75,61,61,68,19,59,0,0,64
"SOMALIA",18,1,68,68,68,68,76,66,61,70,42,63,0,0,68
"SOUTH AFRICA",15,14,73.4285714285714,79,72.3333333333333,73.5,76,63.1666666666667,68.1666666666667,74.5833333333333,47.1666666666667,62.3333333333333,-1.16666666666667,5.57142857142857,5.24489795918367
"SOUTH AFRICA",16,14,74.7142857142857,78,74.5,74.5714285714286,77.5384615384615,66.0769230769231,69.6923076923077,75.6923076923077,54.1538461538462,62.8461538461538,-0.0714285714285694,3.28571428571429,5.33673469387755
"SOUTH AFRICA",17,14,74.1428571428571,77,74.4,73.7142857142857,73.6153846153846,63.1538461538462,68.3846153846154,71.9230769230769,54.0769230769231,60.0769230769231,0.685714285714297,2.85714285714286,5.29591836734694
"SOUTH AFRICA",18,14,73.8571428571429,77,74.2,74,72.7692307692308,60.7692307692308,64.7692307692308,68.5384615384615,54.3076923076923,64.8461538461538,0.200000000000003,3.14285714285714,5.27551020408163
"SOUTH AFRICA",19,14,73.7857142857143,78,73.2857142857143,74.2857142857143,74.5384615384615,62.8461538461538,68,71.4615384615385,54.3846153846154,61,-1,4.21428571428571,5.27040816326531
"SOUTH AFRICA",20,14,73.4285714285714,78,73.2857142857143,73.25,73.2307692307692,59.3076923076923,65.6923076923077,70.3076923076923,55,62.9230769230769,0.0357142857142918,4.57142857142857,5.24489795918367
"SOUTH AFRICA",21,14,72.2142857142857,75,72,72.5,74.1538461538462,61.5384615384615,64.3846153846154,69.8461538461538,49.3076923076923,60.9230769230769,-0.5,2.78571428571429,5.15816326530612
"SOUTH AFRICA",22,14,71,74,72.2,70.3333333333333,70.1818181818182,58.6363636363636,62.2727272727273,66.1818181818182,54.9090909090909,64.3636363636364,1.86666666666667,3,5.07142857142857
"SOUTH AFRICA",23,14,71.2142857142857,75,72,70.625,73.5,62.2,61.3,68.4,51,63.5,1.375,3.78571428571429,5.08673469387755
"SOUTH AFRICA",24,14,67.7142857142857,74,68.125,67.1666666666667,72.9285714285714,54.6428571428571,56.5714285714286,65.2857142857143,48,64.2142857142857,0.958333333333329,6.28571428571429,4.83673469387755
"SOUTH KOREA",15,14,73,78,73.8571428571429,72.625,73.7692307692308,64.7692307692308,67.4615384615385,69.1538461538462,53.2307692307692,69.5384615384615,1.23214285714286,5,5.21428571428571
"SOUTH KOREA",16,14,74.1428571428571,78,74.1666666666667,74,69.75,62.25,64.6666666666667,66.9166666666667,57.5,73.9166666666667,0.166666666666671,3.85714285714286,5.29591836734694
"SOUTH KOREA",17,14,75.0714285714286,78,75,74.6666666666667,72.8333333333333,66.0833333333333,67.8333333333333,71.9166666666667,49.3333333333333,69.6666666666667,0.333333333333329,2.92857142857143,5.36224489795918
"SOUTH KOREA",18,14,74.7142857142857,82,75.5,74.1428571428571,72.25,61.25,67.6666666666667,71.0833333333333,52.0833333333333,71,1.35714285714286,7.28571428571429,5.33673469387755
"SOUTH KOREA",19,14,74.3571428571429,84,75.25,73.1666666666667,73.25,63.9166666666667,67.8333333333333,71.5,52.4166666666667,71.0833333333333,2.08333333333333,9.64285714285714,5.31122448979592
"SOUTH KOREA",20,14,74.5714285714286,87,75.4285714285714,73.5,73.6666666666667,63,66.6666666666667,70.6666666666667,52.25,68.3333333333333,1.92857142857143,12.4285714285714,5.3265306122449
"SOUTH KOREA",21,14,74.8571428571429,87,75.7777777777778,73.2,73.9166666666667,67.0833333333333,70.0833333333333,73.8333333333333,49.75,67.6666666666667,2.57777777777777,12.1428571428571,5.3469387755102
"SOUTH KOREA",22,14,74.7857142857143,89,75.75,73.3333333333333,73.5,63.9166666666667,70.3333333333333,73,53.4166666666667,67.4166666666667,2.41666666666667,14.2142857142857,5.34183673469388
"SOUTH KOREA",23,14,75.1428571428571,89,76,74.2857142857143,71.3076923076923,59.3076923076923,65.2307692307692,69.6153846153846,54.7692307692308,71.9230769230769,1.71428571428571,13.8571428571429,5.36734693877551
"SOUTH KOREA",24,14,76.0714285714286,87,76.625,75.1666666666667,74,69.2307692307692,69.4615384615385,74.7692307692308,51.3076923076923,71.5384615384615,1.45833333333333,10.9285714285714,5.43367346938776
"SOUTH SUDAN",19,1,60,60,60,60,80,58,41,56,24,58,0,0,60
"SOUTH SUDAN",20,1,59,59,59,59,76,57,42,58,24,57,0,0,59
"SOUTH SUDAN",21,2,54.5,60,49,60,64,37,35.5,48.5,37.5,60,-11,5.5,27.25
"SOUTH SUDAN",22,5,52.8,58,53.75,49,74.8,46.2,36.8,51,26.8,54.6,4.75,5.2,10.56
"SOUTH SUDAN",23,2,53,56,53,50,64,40.5,36,49,37.5,51,3,3,26.5
"SOUTH SUDAN",24,2,53,55,55,51,76,41,41,54,36.5,56.5,4,2,26.5
"SPAIN",15,14,85.1428571428571,89,85.2857142857143,84.5714285714286,69.1538461538462,70.6153846153846,80.3076923076923,78.6153846153846,58.9230769230769,69.8461538461538,0.714285714285722,3.85714285714286,6.08163265306122
"SPAIN",16,14,85.5714285714286,88,86,85,67.8333333333333,70.25,79.0833333333333,78.75,65.6666666666667,71.75,1,2.42857142857143,6.11224489795918
"SPAIN",17,14,86.1428571428571,90,85.3333333333333,86.5,68.5384615384615,70.6923076923077,78.6153846153846,79.6923076923077,63.1538461538462,71.2307692307692,-1.16666666666667,3.85714285714286,6.1530612244898
"SPAIN",18,14,86.6428571428571,90,86.1666666666667,87,69.3076923076923,69.9230769230769,78.0769230769231,78.9230769230769,66.2307692307692,71.3076923076923,-0.833333333333329,3.35714285714286,6.18877551020408
"SPAIN",19,14,87.2857142857143,91,87,87.75,68.3846153846154,71.1538461538462,81.3076923076923,81.6153846153846,71.4615384615385,70.4615384615385,-0.75,3.71428571428571,6.23469387755102
"SPAIN",20,14,86.7142857142857,89,86.5,87.375,66.9230769230769,70.5384615384615,80.6923076923077,81.4615384615385,72.3076923076923,72.9230769230769,-0.875,2.28571428571429,6.19387755102041
"SPAIN",21,14,85.6428571428571,89,85,86,68.3076923076923,70.0769230769231,81.2307692307692,81,72.6153846153846,71.6923076923077,-1,3.35714285714286,6.11734693877551
"SPAIN",22,14,85.7142857142857,88,85.5,85.7777777777778,70.2857142857143,71.1428571428571,80.7857142857143,81.1428571428571,72.2857142857143,72.5714285714286,-0.277777777777771,2.28571428571429,6.12244897959184
"SPAIN",23,14,85.2142857142857,87,84.5,85.4285714285714,69.5384615384615,73.4615384615385,80.0769230769231,81.3076923076923,67.1538461538462,71.6923076923077,-0.928571428571431,1.78571428571429,6.08673469387755
"SPAIN",24,14,84.6428571428571,89,83.8,85.1428571428571,70.6153846153846,72.9230769230769,81.8461538461538,82.4615384615385,70.4615384615385,72,-1.34285714285714,4.35714285714286,6.04591836734694
"SRI LANKA",18,1,60,60,60,60,82,53,49,68,28,54,0,0,60
"SRI LANKA",24,1,63,63,63,63,57,27,50,50,64,70,0,0,63
"SUDAN",15,2,60.5,66,60.5,60.5,76.5,60.5,50,65.5,40.5,54.5,0,5.5,30.25
"SUDAN",17,1,53,53,53,53,67,26,30,39,51,64,0,0,53
"SUDAN",18,2,60,62,60,60,70.5,56.5,51,62,26,54.5,0,2,30
"SUDAN",19,3,62.6666666666667,65,64,60,70.3333333333333,54,54,62.3333333333333,40.3333333333333,58,4,2.33333333333334,20.8888888888889
"SUDAN",20,4,60.25,65,59,60.25,76.5,57,49.75,61,27.75,57.75,-1.25,4.75,15.0625
"SUDAN",21,4,61,67,60.5,61,80.25,58.25,49.5,62,27.75,57.25,-0.5,6,15.25
"SUDAN",22,3,62.3333333333333,66,62.3333333333333,62.3333333333333,80.6666666666667,58,51.6666666666667,64.3333333333333,26,61.6666666666667,0,3.66666666666666,20.7777777777778
"SUDAN",23,4,60.5,66,61.6666666666667,60.5,79.75,55.25,51.75,62,27,57.5,1.16666666666666,5.5,15.125
"SUDAN",24,4,60.75,65,60.75,60.75,80.5,56.75,51.75,62,27.25,58,0,4.25,15.1875
"SURINAME",15,2,60.5,66,60.5,60.5,66.5,48,58.5,59,59,72.5,0,5.5,30.25
"SURINAME",16,13,65.9230769230769,72,65,66.1428571428571,75.75,52.5,59.25,66.0833333333333,46.5,65.75,-1.14285714285714,6.07692307692308,5.07100591715976
"SURINAME",17,14,66.5,72,66.6,66.4444444444444,72.2307692307692,52.1538461538462,57.9230769230769,63.0769230769231,49.5384615384615,68.9230769230769,0.155555555555551,5.5,4.75
"SURINAME",18,3,69.3333333333333,70,68,70,70.3333333333333,58.3333333333333,64,67.3333333333333,58.3333333333333,70,-2,0.666666666666671,23.1111111111111
"SURINAME",19,4,67.25,70,66,67.6666666666667,71,50,59.75,63.5,57.25,73.25,-1.66666666666667,2.75,16.8125
"SURINAME",20,2,66,66,66,66,65,52,61,65,63.5,77.5,0,0,33
"SURINAME",22,11,70.2727272727273,76,71.2,70.4285714285714,72.4,61.9,63.6,68,52.4,69.2,0.771428571428572,5.72727272727273,6.38842975206612
"SURINAME",23,14,68.4285714285714,76,70.6,67.7,76.1666666666667,57.5833333333333,62.4166666666667,67.5833333333333,55.8333333333333,68.5833333333333,2.89999999999999,7.57142857142857,4.88775510204082
"SURINAME",24,12,69.5,78,71.8,68.7,77,52.5833333333333,61.1666666666667,66.9166666666667,60,70.6666666666667,3.09999999999999,8.5,5.79166666666667
